artikel_nr,bezeichnung,werkstoff,abmessungen,einheit,basispreis_eur,zkalk_offset_eur,preis_min_eur,preis_max_eur,sales_group,material_group,n_offers
09636000ET0001,"HST 4:1 PTFE 7/16"" nat Spule",PTFE,,M,4.4262,0.0,3.325,5.8121,VG 35 - Distribution,Distribution,33
09636100ET0001,"HST 4:1 PTFE 7/8"" nat spool",PTFE,,M,5.852,0.0,4.5885,13.699,VG 35 - Distribution,PTFE,27
09636200ET0001,"HST 4:1 PTFE 9/16"" nat spool",PTFE,,M,5.6718,0.0,2.926,16.625,,Distribution,10
09636300ET0001,HST 2:1 PTFE AWG 20 tw nat Spule,PTFE,,M,2.2763,0.0,1.9338,3.99,VG 35 - Distribution,PTFE,32
09636400ET0001,HST 2:1 PTFE AWG 22 tw nat Spule,PTFE,,M,2.4229,0.0,1.9697,11.2784,VG 35 - Distribution,Distribution,12
09636500ET0001,HST 2:1 PTFE AWG 24 tw nat Spule,PTFE,,M,2.3275,0.0,1.7902,3.043,VG 27 - Medical,Distribution,12
09636600ET0001,HST 2:1 PTFE AWG 26 tw nat Spule,PTFE,,M,1.9757,0.0,1.7955,6.65,VG 35 - Distribution,Distribution,28
09636700ET0001,HST 2:1 PTFE AWG 28 tw nat Spule,PTFE,,M,2.6068,0.0,1.7108,13.3,VG 35 - Distribution,Aerospace,35
09636800ET0001,HST 2:1 PTFE AWG 30 tw nat spool,PTFE,,M,2.6015,0.0,1.596,5.2828,VG 27 - Medical,General Mechanical Eng.,18
09636900ET0001,HST 2:1 PTFE AWG 4 tw nat Spule,PTFE,,M,5.2256,0.0,3.9767,5.9185,VG 26 - Energy,PTFE,18
09637000ET0001,HST 2:1 PTFE AWG 5 tw nat spool,PTFE,,M,8.0398,0.0,6.8761,9.2036,,PTFE,2
09637100ET0001,HST 2:1 PTFE AWG 6 tw nat Spule,PTFE,,M,4.3092,0.0,3.2485,6.9825,VG 35 - Distribution,Distribution,24
09637200ET0001,HST 2:1 PTFE AWG 7 tw nat Spule,PTFE,,M,6.7098,0.0,5.3998,8.0199,,Corrosion Protection,2
09637300ET0001,HST 2:1 PTFE AWG 8 tw nat Spule,PTFE,,M,4.404,0.0,2.926,7.9392,VG 35 - Distribution,PTFE,16
09637400ET0001,HST 2:1 PTFE AWG 9 tw nat Spule,PTFE,,M,4.9011,0.0,3.724,6.8495,VG 35 - Distribution,PTFE,10
09637500ET0001,HST 2:1 PTFE AWG 0 tw nat Spule,PTFE,,M,8.5785,0.0,6.0515,9.0174,VG 35 - Distribution,PTFE,5
09637600ET0001,HST 2:1 PTFE AWG 10 tw nat Spule,PTFE,,M,3.724,0.0,2.4685,6.9825,VG 35 - Distribution,PTFE,22
09637700ET0001,HST 2:1 PTFE AWG 11 tw nat spool,PTFE,,M,5.32,0.0,2.5137,7.98,VG 35 - Distribution,PTFE,20
09637800ET0001,HST 2:1 PTFE AWG 12 tw nat Spule,PTFE,,M,3.3117,0.0,2.398,6.791,VG 35 - Distribution,Distribution,22
09637900ET0001,HST 2:1 PTFE AWG 13 tw nat Spule,PTFE,,M,2.705,0.0,2.2162,3.454,VG 35 - Distribution,PTFE,15
09638000ET0001,HST 2:1 PTFE AWG 14 tw nat Spule,PTFE,,M,2.3558,0.0,1.8726,6.5343,VG 35 - Distribution,Distribution,58
09638100ET0001,HST 2:1 PTFE AWG 15 tw nat Spule,PTFE,,M,3.0324,0.0,2.5669,7.0623,VG 35 - Distribution,PTFE,33
09638200ET0001,HST 2:1 PTFE AWG 16 tw nat Spule,PTFE,,M,3.0065,0.0,2.5855,6.65,VG 35 - Distribution,PTFE,19
09638300ET0001,HST 2:1 PTFE AWG 17 tw nat Spule,PTFE,,M,3.5331,0.0,2.6241,7.315,VG 35 - Distribution,PTFE,6
09638400ET0001,HST 2:1 PTFE AWG 18 tw nat Spule,PTFE,,M,3.059,0.0,2.793,7.2485,VG 34 - Aerospace,Distribution,11
09638500ET0001,HST 2:1 PTFE AWG 19 tw nat spool,PTFE,,M,2.9475,0.0,2.7276,17.2368,VG 35 - Distribution,Distribution,8
09638600ET0001,"HST 4:1 PTFE 3/16"" nat Spule",PTFE,,M,2.1679,0.0,1.5455,18.5136,VG 35 - Distribution,Distribution,173
09638810ET0001,HST DUAL PTFE/FEP DTW 350 nat 1220,"PTFE, FEP",,ST,35.3308,0.0,27.265,77.2983,VG 35 - Distribution,Distribution,3
09638900ET0001,HST DUAL PTFE/FEP DLW 130 natural 4ft,"PTFE, FEP",,ST,23.2085,0.0,15.7106,40.565,VG 35 - Distribution,PTFE,13
09639000KS0001,"HST 1,8:1 PTFE 1,10x0,8x0,31 nat Spule",PTFE,"1,10x0,8x0,31",M,1.7279,0.0,1.7279,1.7279,VG 20 - Mobility,Chassis,1
09639100ET0001,"HST 4:1 PTFE 1/8"" nat Spule",PTFE,,M,2.4006,0.0,1.3768,6.7564,VG 34 - Aerospace,PTFE,142
09639400ET0001,HST 2:1 PTFE AWG 32 tw nat Spule,PTFE,,M,3.6199,0.0,2.535,5.3998,VG 35 - Distribution,Distribution,8
09639510ET0001,HST DUAL PTFE/FEP DLW 065 nat 1220,"PTFE, FEP",,ST,24.9375,0.0,10.64,69.1627,VG 35 - Distribution,Distribution,15
09639700KS0001,"RC FEP 9“ geätzt 0,5 nat 2400 bezogen",FEP,,ST,2520.35,0.0,2520.35,2520.35,VG 35 - Distribution,Distribution,1
09640000KS0001,"RC FEP 13“ geätzt 0,5 nat 4290 bezogen",FEP,,ST,4907.7,0.0,4907.7,4907.7,,Distribution,2
09640200KS0001,"RC FEP 5“ geätzt 0,5 nat 600 bezogen",FEP,,ST,1324.414,0.0,1324.414,1324.414,,PTFE,1
09640300KS0001,"RC FEP 8“ ungeätzt 0,5 nat 2500 bezogen",FEP,,ST,1840.454,0.0,1840.454,1840.454,VG 35 - Distribution,Distribution,2
09640700KS0001,"RC FEP 7“ ungeätzt 0,5 nat 2000 bezogen",FEP,,ST,1190.35,0.0,1190.35,1190.35,,Distribution,2
09641000KS0001,"RC FEP 1“ ungeätzt 0,5 nat 458 bezogen",FEP,,ST,218.7185,0.0,170.24,460.5125,,Distribution,8
09642300KS0001,Ventilsitz GS 25 HS 22212,,,ST,41.3298,0.0,33.3298,49.3297,VG 30 - Industrial Solutions,Fluidtechnology,2
09645000KS0001,WDR Sonder 80x100x10 ALTERNATIVE,,80x100x10,ST,166.25,0.0,166.25,166.25,VG 30 - Industrial Solutions,Machine Tools/Painting,2
09645100KS0001,WDR Sonder 100x120x10 ALTERNATIVE,,100x120x10,ST,212.8,0.0,212.8,212.8,VG 30 - Industrial Solutions,Machine Tools/Painting,2
09659900KS0001,"RWDR Sonder 6x10x4,5",,"6x10x4,5",ST,6.7953,0.0,6.7535,7.0048,VG 27 - Medical,Device medicine,12
09663800KS0001,billet Kefloy 28 Ø1830(+8)XØ1760(-30)X66,,Ø1760X66,ST,2098.075,0.0,1690.43,4009.95,VG 35 - Distribution,Semi finished Products,22
09664000KS0001,"Schlauch 0,95x1,40x1000 HS10008 grau",,"0,95x1,40x1000",ST,4.8493,0.0,4.2556,9.5905,VG 31 - Semicon/Chemistry,Fluidtechnology,5
09664200KS0001,Teflonleitung Tk 4320-5040,,,ST,52.535,0.0,52.535,52.535,VG 32 - Food & Pharma,Food/Pharma,1
09665800KS0001,"Flachdichtung 84x98x2 TF1620 ""BAM""",,84x98x2,ST,71.8865,0.0,55.2628,86.9847,VG 30 - Industrial Solutions,Fluidtechnology,4
09666600KS0001,"Führungsband 9,5x2,5x766 SB 250 TFM",,"9,5x2,5x766",ST,58.4562,0.0,43.4112,139.8229,VG 30 - Industrial Solutions,Fluidtechnology,7
09666900KS0001,"PTFE Schlauch 8,5x10,5 natur",PTFE,"8,5x10,5",M,4.2427,0.0,3.8836,4.2427,VG 35 - Distribution,Distribution,3
09672100KS0001,"PTFE-Ring 13x25x3,6 HS11097",PTFE,"13x25x3,6",ST,6.4811,0.0,6.2324,6.7298,VG 30 - Industrial Solutions,Compressor,2
09673800KS0001,Linerbodenauskleidung TFM 1600,,,ST,54.1975,0.0,42.56,79.8,VG 31 - Semicon/Chemistry,PTFE,4
09674600KS0001,Deckelauskleidung A   M290,,,ST,288.61,0.0,279.3,297.92,VG 31 - Semicon/Chemistry,Corrosion Protection,2
09675800KS0073,spring seal URX-B 6-432-HS 22219-C,,,ST,2.3868,0.0,2.3868,2.7985,VG 20 - Mobility,Gasoline Engine,10
09677000KS0001,"Rohling, PTFE + 25% Glas",PTFE,,ST,2261.532,0.0,2150.61,2519.02,VG 35 - Distribution,Semi finished Products,4
09677100KS0001,"Rohling, PTFE + 25% Glas",PTFE,,ST,1912.3405,0.0,1802.283,2168.964,VG 35 - Distribution,Semi finished Products,4
09683000KS0001,"20"" Halbschalben Satz HEMISPHERE",,,ST,10839.5,0.0,10606.75,11504.5,VG 31 - Semicon/Chemistry,PTFE,3
09683300KS0001,"Gleitscheibe PTFE 25,8x35x0,08",PTFE,"25,8x35x0,08",ST,0.282,0.0,0.2514,0.3006,VG 30 - Industrial Solutions,Sensors,4
09683400KS0001,"Bellow 9x22x33,2x5",,"9x22x33,2x5",ST,21.014,0.0,17.4895,22.876,VG 30 - Industrial Solutions,Food/Pharma,5
09687600KS0001,PFA-Rundstab Ø 50 mm x 400 mm lang,PFA,,ST,1155.105,0.0,763.42,1546.79,VG 35 - Distribution,Semi finished Products,2
09689000KS0001,PVDF-Rundstab Ø 50 x 2000 mm,PVDF,Ø50x2000,M,3616.27,0.0,3616.27,3616.27,VG 35 - Distribution,Semi finished Products,2
09690800KS0001,"PTFE-Schlauch AWG 11 tw, natur -STP-",PTFE,,M,1.4231,0.0,1.1837,1.6625,,,2
09691100KS0001,"PTFE-Schlauch AWG 13 tw, natur -STP-",PTFE,,M,1.1837,0.0,1.1372,1.6625,,,3
09691800KS0001,"PTFE-Schlauch AWG 17 tw, natur -STP-",PTFE,,M,1.4098,0.0,1.4098,1.4098,,,1
09691900KS0001,"PTFE-hose AWG 18 lw, natural -STP-",PTFE,,M,1.1491,0.0,1.0347,3.325,,,3
09692000KS0001,"PTFE-hose AWG 18 tw, natural -STP-",PTFE,,M,1.1086,0.0,1.0095,1.7277,,Distribution,3
09692200KS0001,"PTFE-Schlauch AWG 19 tw, natur -STP-",PTFE,,M,1.9046,0.0,1.463,2.148,,Distribution,3
09692300KS0001,"PTFE-Schlauch AWG 1 tw, natur -STP-",PTFE,,M,3.325,0.0,3.325,3.325,,,1
09692600KS0001,"PTFE-hose AWG 22 tw, natural -STP-",PTFE,,M,2.1679,0.0,1.2954,2.3674,,Distribution,5
09692800KS0001,"PTFE-Schlauch AWG 24 tw, natur -STP-",PTFE,,M,0.0,0.0,0.0,0.0,VG 35 - Distribution,Distribution,1
09694300KS0001,"PTFE-Schlauch AWG 7 tw, natur -STP-",PTFE,,M,2.5536,0.0,2.5004,2.6068,,Distribution,2
09694400KS0001,"PTFE-Schlauch AWG 8 tw, natur -STP-",PTFE,,M,2.5935,0.0,2.5935,2.5935,,,1
09702700KS0001,"PTFE-Schlauch AWG 28 tw, natur -STP-",PTFE,,M,1.9285,0.0,1.5694,3.325,,,3
09723600KS0001,Flachdichtung BAM 75x70x2 PTFE3236,,75x70x2,ST,243.4213,0.0,140.5943,346.2482,VG 30 - Industrial Solutions,Fluidtechnology,2
09724000KS0001,RWDR 100x120x12 HS21037,,100x120x12,ST,111.6535,0.0,64.239,193.781,VG 30 - Industrial Solutions,Distribution,3
09724200KS0001,"PTFE Schutzschlauch Ø10x0,5",PTFE,"Ø10x0,5",M,3.3386,0.0,3.3386,3.3386,VG 20 - Mobility,Gasoline Engine,1
09727000KS0001,RWDR HN2380-1 65x85x8,,65x85x8,ST,64.2629,0.0,37.5858,89.0156,VG 30 - Industrial Solutions,Fluidtechnology,4
09727800KS0001,Membran 2L E Haku PTFE,PTFE,,ST,826.3356,0.0,811.3,872.0478,VG 30 - Industrial Solutions,General Mechanical Eng.,3
09728300KS0001,RWDR Doppellippe 20x30x10,,20x30x10,ST,19.8155,0.0,19.2584,25.2235,VG 30 - Industrial Solutions,General Mechanical Eng.,4
09729000KS0001,WDR 223x255x26 Sonderb.,,223x255x26,ST,1948.583,0.0,1908.816,1988.35,VG 35 - Distribution,Distribution,2
09733300KS0001,Rundstab PCTFE Ø 25 mm x 400 mm,PCTFE,,ST,1238.23,0.0,1238.23,1238.23,VG 35 - Distribution,PTFE,1
09733400KS0001,Rundstab PCTFE Ø 30 mm x 400 mm,PCTFE,,ST,495.425,0.0,495.425,495.425,VG 35 - Distribution,PTFE,1
09735200KS0001,"PFA-Schlauch 10,00x1,00mm AP 230",PFA,"10,00x1,00",M,15.96,0.0,15.96,15.96,VG 35 - Distribution,PTFE,1
09736100KS0001,"PTFE-Schlauch 3,00x1,00mm nat SL 100m",PTFE,"3,00x1,00",M,3.7107,0.0,3.7107,3.7107,VG 35 - Distribution,Distribution,1
09736200KS0001,"PTFE-Schlauch 4,00x1,00mm nat SL 100m",PTFE,"4,00x1,00",M,3.0723,0.0,3.0723,3.0723,VG 35 - Distribution,Distribution,1
09737810KS0001,"DUAL PTFE/FEP  DTW190 nat -4,80/1,60-NV","PTFE, FEP",,ST,12.6416,0.0,9.31,17.556,VG 35 - Distribution,Distribution,8
09737910KS0001,"DUAL PTFE/FEP  DTW250 nat -6,40/3,20-NV","PTFE, FEP",,ST,35.777,0.0,13.1816,51.87,VG 35 - Distribution,Distribution,5
09738010KS0001,"DUAL PTFE/FEP  DTW350 nat -8,90/4,80-NV","PTFE, FEP",,ST,30.324,0.0,17.955,33.25,VG 35 - Distribution,PTFE,6
09738200KS0001,Dichtleiste PTFE 15% Graphit 2000x12x8mm,"PTFE, GRAPHIT",2000x12x8,ST,54.663,0.0,53.067,61.845,VG 35 - Distribution,Distribution,3
09738300KS0001,"PTFE-Universal-Flachdichtung 3 x 1,5 mm",PTFE,"3x1,5",M,2.801,0.0,2.801,2.801,VG 35 - Distribution,Distribution,1
09738400KS0001,PTFE-Universal-Flachd. eins.sk 12x 4mm,PTFE,12x4,M,4.256,0.0,4.1895,5.2535,VG 35 - Distribution,Distribution,3
09738800KS0001,"Dichtung für KAMLOK®-Kupplung 2""",,,ST,32.186,0.0,18.354,43.5575,VG 35 - Distribution,Distribution,13
09738900KS0001,"Dichtung für KAMLOK®-Kupplung 1""",,,ST,20.9136,0.0,12.0963,21.8685,VG 35 - Distribution,Distribution,10
09739000KS0001,"Dichtung für KAMLOK®-Kupplung 1/2""-3/4""",,,ST,27.0522,0.0,24.6848,30.9225,VG 35 - Distribution,Distribution,3
09739100KS0001,"Dichtung für KAMLOK®-Kupplung 1 1/2""",,,ST,28.063,0.0,27.664,34.6465,VG 35 - Distribution,Distribution,5
09739200KS0001,"Dichtung für KAMLOK®-Kupplung 3""",,,ST,54.7295,0.0,41.4295,67.4975,VG 35 - Distribution,Distribution,3
09739300KS0001,Tetra Etch 500ml Gefahrg.Kl3 VGII UN2924,,,ST,505.4,0.0,434.91,505.4,VG 35 - Distribution,Distribution,33
09739400KS0001,"PTFE-Folie 0,25mmx1200mm eins. geätzt",PTFE,,M,48.7046,0.0,48.7046,48.7046,VG 35 - Distribution,Distribution,1
09739500KS0001,"Abstreifer PTFE, virginal 160x126x35mm",PTFE,160x126x35,ST,215.7792,0.0,215.7792,215.7792,VG 35 - Distribution,General Mechanical Eng.,1
09739700KS0001,"PTFE-Schlauch 6,35x0,38mm schwarz PL",PTFE,"6,35x0,38",M,3.1388,0.0,2.926,3.3516,VG 35 - Distribution,Distribution,2
09739800KS0001,"SKAP-Zuschnitt 20 x 0,50 mm",,"20x0,50",M,3.458,0.0,3.458,3.458,VG 30 - Industrial Solutions,Machine Tools/Painting,1
09740900KS0001,"PTFE-Folienzuschnitte Ø5,0x3,0x0,30mm",PTFE,"Ø5,0x3,0x0,30",ST,0.3591,0.0,0.3591,0.3591,VG 30 - Industrial Solutions,Sensors,1
09741510KS0001,"DUAL PTFE/FEP DLW130 nat -3,30/1,50-NV","PTFE, FEP",,ST,10.5835,0.0,9.4563,12.5845,VG 35 - Distribution,Distribution,4
09741600KS0001,"RC FEP 7"" unetched 0,5 nat 1220",FEP,,ST,202.426,0.0,188.062,231.42,VG 26 - Energy,,3
09741800KS0001,"RC FEP 2,5"" ungeätzt 0,5 nat 3050",FEP,,ST,363.4225,0.0,307.895,477.47,VG 35 - Distribution,Distribution,5
09741900KS0001,"RC FEP 3,5"" ungeätzt 0,5 nat 3050",FEP,,ST,582.2075,0.0,441.7329,658.35,VG 35 - Distribution,Distribution,6
09742000KS0001,"RC FEP 2"" ungeätzt 0,5 nat 1520",FEP,,ST,136.99,0.0,136.99,136.99,VG 35 - Distribution,Distribution,1
09742500KS0001,"RC FEP 2"" ungeätzt 0,5 1220",FEP,,ST,126.749,0.0,109.991,171.57,VG 35 - Distribution,Device medicine,7
09742600KS0001,"RC FEP 2,5"" ungeätzt 0,5 nat 1520",FEP,,ST,196.6112,0.0,164.92,212.002,VG 35 - Distribution,Distribution,3
09743000KS0001,"RC FEP 3,5"" geätzt 0,5 nat 2400",FEP,,ST,399.8645,0.0,399.8645,399.8645,VG 35 - Distribution,PTFE,1
09743110KS0001,"DUAL PTFE/FEP DLW190 nat -4,80/1,60","PTFE, FEP",,ST,11.6907,0.0,10.507,12.901,VG 35 - Distribution,Distribution,5
09743500KS0001,"PH 01.08 3000 230~2 2,2 3000",,,ST,655.69,0.0,629.09,751.45,VG 31 - Semicon/Chemistry,Heat Exchangers / Heaters,8
09743600KS0001,"RC FEP 5"" ungeätzt 0,5 nat 1220",FEP,,ST,259.35,0.0,220.78,286.615,VG 35 - Distribution,PTFE,3
09743900KS0001,"PH 08.01 4000 400~3 2,2 2000",,,ST,658.35,0.0,618.45,784.7,VG 31 - Semicon/Chemistry,Heat Exchangers / Heaters,12
09744400KS0001,PFA-Wellrohr DN 17,PFA,DN 17,M,82460.0,0.0,82460.0,82460.0,VG 35 - Distribution,,1
09744700KS0001,"RC FEP 3,5"" ungeätzt 0,5 nat 2440",FEP,,ST,345.8,0.0,345.8,345.8,VG 35 - Distribution,PTFE,1
09745000KS0001,FEP-Sicherheits-HST T8,FEP,,M,9.4696,0.0,7.1155,31.255,VG 35 - Distribution,Distribution,9
09745100KS0001,"RC FEP 7"" ungeätzt 0,5 nat 2740",FEP,,ST,567.245,0.0,567.245,567.245,VG 35 - Distribution,PTFE,1
09745200KS0001,FEP-Sicherheits-HST T5,FEP,,M,8.5253,0.0,7.5145,25.3365,VG 35 - Distribution,PTFE,8
09746000KS0001,"DUAL PTFE/FEP DTW190 schw 4,80/1,80-NV","PTFE, FEP",,ST,13.0646,0.0,11.6029,13.566,VG 35 - Distribution,Distribution,3
09746300KS0001,"RC FEP 6"" geätzt 0,5 nat 2440",FEP,,ST,716.4976,0.0,716.4976,716.4976,VG 35 - Distribution,Distribution,1
09746400KS0001,"RC FEP 3,5"" ungeätzt 0,5 nat 1220",FEP,,ST,192.185,0.0,106.134,231.42,VG 35 - Distribution,Distribution,7
09746510KS0001,"DUAL PTFE/FEP DLW065 nat 1,65/0,00-NV","PTFE, FEP",,ST,14.5635,0.0,8.3829,22.344,VG 35 - Distribution,PTFE,8
09747100KS0001,"RC FEP 2,5"" ungeätzt 0,5 nat 2740",FEP,,ST,332.5,0.0,332.5,332.5,VG 35 - Distribution,Distribution,1
09747200KS0001,"RC FEP 1,5"" ungeätzt 0,5 nat 1000",FEP,,ST,75.145,0.0,68.495,105.735,VG 35 - Distribution,Corrosion Protection,5
09747300KS0001,"RC FEP 1"" ungeätzt 0,5 nat 1000",FEP,,ST,56.525,0.0,47.215,117.9045,VG 35 - Distribution,Corrosion Protection,5
09747800KS0001,HST 2:1 PTFE AWG 30 lw nat Spule,PTFE,,M,3.4145,0.0,2.261,4.8784,VG 27 - Medical,Device medicine,15
09748000KS0001,"HST 4:1 PTFE 5/8"" black spool",PTFE,,M,7.9188,0.0,6.2749,7.9188,VG 35 - Distribution,Distribution,3
09748100KS0001,"HST 4:1 PTFE 3/16"" schwarz Spule",PTFE,,M,2.5709,0.0,2.4485,2.8475,VG 35 - Distribution,PTFE,9
09748300KS0001,"HST 4:1 PTFE 1/2"" schwarz Spule",PTFE,,M,5.8387,0.0,4.3518,8.3258,VG 35 - Distribution,Distribution,17
09748400KS0001,HST 2:1 PTFE AWG 28 lw nat Spule,PTFE,,M,4.4755,0.0,1.858,6.6899,VG 35 - Distribution,Distribution,20
09748500KS0001,"HST 4:1 PTFE 1/4"" schwarz",PTFE,,M,3.2904,0.0,2.9539,8.2992,VG 35 - Distribution,PTFE,5
09748600KS0001,"HST 4:1 PTFE 1/8"", natur - SL 12,50 mm-",PTFE,,ST,0.0559,0.0,0.0559,0.0559,VG 35 - Distribution,General Mechanical Eng.,1
09748800KS0001,"HST 4:1 PTFE 3/8"" schwarz",PTFE,,M,4.3558,0.0,2.926,6.6234,VG 35 - Distribution,Distribution,16
09748900KS0001,HST 2:1 PTFE AWG 14 lw nat,PTFE,,M,3.3297,0.0,3.2612,3.5032,VG 35 - Distribution,PTFE,3
09749100KS0001,HST 2:1 PTFE AWG 9 sw nat,PTFE,,M,5.5262,0.0,4.9476,7.315,VG 35 - Distribution,PTFE,4
09749400KS0001,HST 2:1 PTFE AWG 22 lw nat,PTFE,,M,3.1316,0.0,2.7897,4.3624,VG 35 - Distribution,Distribution,10
09749500KS0001,HST 2:1 PTFE AWG 24 lw nat Spule,PTFE,,M,3.5245,0.0,2.5509,6.65,VG 27 - Medical,PTFE,18
09749700KS0001,HST 2:1 PTFE AWG 4 sw nat Spule,PTFE,,M,11.5123,0.0,11.4848,11.5399,VG 27 - Medical,PTFE,2
09749800KS0001,"HST 1,3:1 FEP 3/8"" nat",FEP,,M,16.492,0.0,3.9368,28.2625,VG 35 - Distribution,Distribution,5
09749900KS0001,"HST 1,3:1 FEP 7/16"" nat",FEP,,M,40.7645,0.0,8.4189,44.688,VG 35 - Distribution,Distribution,10
09750000KS0001,HST 2:1 PTFE AWG 12 lw nat,PTFE,,M,3.5604,0.0,3.3995,5.1737,VG 35 - Distribution,PTFE,4
09750200KS0001,HST 2:1 PTFE AWG 15 lw nat Spule,PTFE,,M,3.325,0.0,3.2984,4.1097,VG 35 - Distribution,Distribution,3
09755100KS0001,"HST 1,3:1 FEP 3/8"" nat",FEP,,M,23.7405,0.0,23.7405,23.7405,VG 35 - Distribution,Distribution,1
09756300KS0001,"HST 1,6:1 FEP 1/4"" nat",FEP,,M,10.3687,0.0,8.7674,11.97,VG 35 - Distribution,PTFE,2
09756400KS0001,"HST 1,6:1 FEP 1/8"" nat 1220mm",FEP,,ST,18.62,0.0,15.2684,33.649,VG 35 - Distribution,Distribution,7
09756500KS0001,"HST 1,6:1 FEP 3/16"" nat",FEP,,M,8.2061,0.0,8.2061,8.2061,VG 35 - Distribution,General Mechanical Eng.,1
09756600KS0001,"HST 1,6:1 FEP 3/32"" nat 1220 mm",FEP,,ST,14.2443,0.0,9.0866,14.364,VG 35 - Distribution,PTFE,5
09757300KS0001,"HST 4:1 PTFE 1/8"", nat SL16mm",PTFE,,ST,0.0573,0.0,0.0557,0.0588,VG 35 - Distribution,PTFE,2
09757400KS0001,"HST 5:1 PTFE 5/64"", nat Üex. 2,50 mm",PTFE,,M,1.8088,0.0,1.3965,2.4206,VG 35 - Distribution,Distribution,42
09757600KS0001,"RC FEP 2,5"" ungeätzt 0,5 nat 1220",FEP,,ST,129.4755,0.0,94.43,206.15,VG 35 - Distribution,Distribution,11
09757900KS0001,"RC FEP 6"" ungeätzt 0,5 nat 1000",FEP,,ST,260.414,0.0,245.917,286.615,VG 35 - Distribution,Corrosion Protection,3
09758100KS0001,"RC FEP 4""ungeätzt 0,5 nat 1830",FEP,,ST,298.7313,0.0,298.7313,298.7313,VG 35 - Distribution,Distribution,1
09758400KS0001,"HST 4:1 PTFE 5/64"", nat ÜBEREX. 3,00",PTFE,,M,2.4415,0.0,2.3248,3.1468,VG 35 - Distribution,Distribution,4
09758500KS0001,"RC FEP 3,5"" ungeätzt 0,5 nat 500",FEP,,ST,107.996,0.0,107.996,107.996,VG 35 - Distribution,PTFE,1
09758700KS0001,"FB-WT PP 300x350x50 0,7",PP,300x350x50,ST,2452.52,0.0,2452.52,2452.52,VG 31 - Semicon/Chemistry,Heat Exchangers / Heaters,1
09758800KS0001,"RC FEP 8"" ungeätzt 0,5 nat 3050",FEP,,ST,1298.08,0.0,1298.08,1298.08,VG 35 - Distribution,Distribution,1
09758900KS0001,"HST 4:1 PTFE 1/8"", nat überex.",PTFE,,M,1.5694,0.0,1.4962,2.2849,VG 20 - Mobility,PTFE,28
09759100KS0001,"HST 4:1 PTFE 1/4"" üex Daikin F-205 Spule",PTFE,,M,2.6002,0.0,2.5935,2.6068,VG 20 - Mobility,Distribution,14
09761400KS0001,"PTFE-Tubing 2,50x0,35mm spec. Tolerance",PTFE,"2,50x0,35",M,1.5162,0.0,1.4763,1.5561,,Distribution,4
09762200KS0001,FEP-Sicherheits-HST T10,FEP,,M,18.487,0.0,10.0249,33.5825,VG 35 - Distribution,Distribution,3
09762600KS0001,"HST 4:1 PTFE 7/16"", nat SL 1.170mm",PTFE,,ST,6.376,0.0,6.3175,6.4345,VG 35 - Distribution,General Mechanical Eng.,2
09763100KS0001,"Federführung PTFE virginal Ø6/3,55x5,5mm",PTFE,"3,55x5,5",ST,0.7315,0.0,0.6783,0.9443,VG 35 - Distribution,PTFE,5
09763200KS0001,HST 4:1 PTFE 1/4 nat Spule 30m,PTFE,,M,2.7844,0.0,2.4605,3.2459,VG 35 - Distribution,Distribution,4
09763400KS0001,"RC FEP 2,5"" geätzt 0,5 nat 1220",FEP,,ST,172.9,0.0,133.0,332.5,VG 35 - Distribution,PTFE,3
09764800KS0001,FEP-Sicherheits-HST T5x900,FEP,5x900,ST,6.7165,0.0,6.3175,8.5652,VG 35 - Distribution,Distribution,5
09764900KS0001,FEP-Sicherheits-HST T5x1600,FEP,5x1600,ST,12.6962,0.0,10.7065,14.5103,VG 35 - Distribution,Distribution,4
09765000KS0001,"RC FEP 7"" ungeätzt 0,5 nat 2440",FEP,,ST,633.08,0.0,633.08,633.08,VG 35 - Distribution,PTFE,1
09765800KS0001,"HST 4:1 PTFE 5/16"" schwarz Spule",PTFE,,M,3.9634,0.0,3.9634,3.9634,VG 35 - Distribution,Distribution,1
09766000KS0001,"PTFE-Folie schw.  eins. geätzt 350x0,1mm",PTFE,"350x0,1",M,10.8262,0.0,7.0756,10.8262,VG 35 - Distribution,Distribution,7
09766900KS0001,billet TF1620 OD1640(+20)xID1530(-20),,,ST,1855.35,0.0,1810.928,1944.46,VG 35 - Distribution,Semi finished Products,3
09767300KS0001,"RC FEP 1,5"" UNGEÄTZT 0,5 NAT 910",FEP,,ST,147.9958,0.0,49.5425,246.449,VG 35 - Distribution,Distribution,2
09775300KS0001,"RB-WT PE DN200x1410 7,3",PE,200x1410,ST,8750.07,0.0,8750.07,8750.07,VG 31 - Semicon/Chemistry,Heat Exchangers / Heaters,1
09775810KS0001,"DUAL PTFE/FEP DLW115 nat 3,00/1,15-NV","PTFE, FEP",,ST,8.9974,0.0,7.4959,9.6465,VG 35 - Distribution,Distribution,4
09776200KS0001,"ThermoGenius™ M1 1220x610 13,6 unten",,1220x610,ST,5120.5,0.0,4389.0,5486.25,VG 30 - Industrial Solutions,PTFE,3
09776400KS0001,"HST FEP 1/4"" USP-Class VI SL 50m",FEP,,M,21.5626,0.0,15.162,27.9632,VG 35 - Distribution,Distribution,2
09776900KS0001,Sonde CP56 PTFE-HST Bohrung,PTFE,,ST,53.1375,0.0,48.9387,57.3363,VG 35 - Distribution,Distribution,2
